******************************
START TEST 11/17/2020 14:08:47
******************************

TEST1
	rule1SAST
		1749.0333333333333, 4843000.965555555
		2331.9333333333334, 4837249.995555555
		2144.3, 5252108.6099999985
		2004.7, 3911766.3433333337
		1597.6666666666667, 7747173.488888892
		2018.9333333333334, 2785654.662222223
		2236.266666666667, 4941850.795555556
		1950.0333333333333, 3030367.5655555557
		2023.9333333333334, 8396391.86222222
		1733.5, 3172830.783333333
		1780.8666666666666, 5660582.715555555
		2430.1, 5780082.623333333
		2539.4666666666667, 4046187.4488888886
		2115.366666666667, 6267041.698888889
		2621.8333333333335, 7122874.872222223
		2239.6, 8598900.506666666
		1566.5, 3587176.783333333
		2410.233333333333, 8243459.645555555
		2253.866666666667, 5093139.848888889
		1991.0333333333333, 2852047.2322222227
		2717.0, 13277605.066666666
		1847.0666666666666, 5659717.128888889
		2734.8333333333335, 7915741.605555556
		3363.8, 23645567.42666667
		1806.1333333333334, 4902853.1155555565
		2370.3333333333335, 5299958.355555555
		1816.8, 4941438.826666667
		2383.9333333333334, 6155289.928888888
		2748.3, 13499057.676666668
		2837.7, 6599670.343333334
	OVERALL: 2212.1688888888893, 169755.0140691358
	rule2SAST
		1593.0666666666666, 5080777.6622222215
		1434.0333333333333, 2666044.298888889
		1943.3666666666666, 8572658.298888886
		1964.9666666666667, 4732820.032222222
		977.4333333333333, 993747.4455555558
		2709.5666666666666, 7557933.845555556
		2103.1666666666665, 8973670.13888889
		1093.7333333333333, 1319676.7288888888
		2022.4, 8600405.706666669
		1623.5, 2471137.5833333335
		1887.7666666666667, 8629549.378888888
		1751.3, 4506634.41
		1612.8333333333333, 3361698.005555555
		2198.733333333333, 6886874.062222221
		1657.1, 5474400.756666667
		1918.5333333333333, 5724316.115555556
		1624.1666666666667, 4143388.6722222213
		1343.5333333333333, 2881929.782222222
		1312.4333333333334, 2419898.4455555556
		2663.4, 15963377.24
		2038.4, 4584369.640000001
		1251.4333333333334, 2153224.6455555554
		1793.0666666666666, 3905088.995555556
		2033.4, 6641372.506666666
		2014.5666666666666, 5196463.912222222
		2124.5, 8821782.316666666
		1132.1333333333334, 2586587.648888889
		1807.4333333333334, 3642365.912222222
		1427.1333333333334, 1483280.0488888887
		1457.4, 2666466.373333334
	OVERALL: 1750.4833333333331, 168446.03605555557



